cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,National,10/28/2020,Donald Trump,5/2/2020,5/15/2020,PureSpectrum,20333,lv,1.080584,0,39,41.97757,42.17757,"",67020,125226
2020,National,10/28/2020,Donald Trump,5/16/2020,5/31/2020,PureSpectrum,18132,lv,1.129992,0,37,39.94431,40.67159,"",67019,125225
2020,National,10/28/2020,Donald Trump,7/5/2020,7/7/2020,Rasmussen Reports/Pulse Opinion Research,1500,lv,.6388886,0,40,38.11124,39.53188,"",67016,125224
2020,National,10/28/2020,Donald Trump,7/6/2020,7/7/2020,Ipsos,952,rv,.5958694,0,37,40.10488,41.50431,"",67014,125223
2020,National,10/28/2020,Donald Trump,6/19/2020,6/24/2020,Opinium,1215,lv,.8967009,0,40.41,41.50553,42.98717,"",67018,125221
2020,National,10/28/2020,Donald Trump,7/1/2020,7/2/2020,Research Co.,1049,lv,1.2734,0,40,40.90951,42.40553,"",66998,125219
2020,National,10/28/2020,Donald Trump,7/5/2020,7/7/2020,YouGov,1165,rv,.5994697,0,40,41.45903,42.88549,"",67017,125218
2020,National,10/28/2020,Donald Trump,6/12/2020,6/28/2020,PureSpectrum,22501,lv,1.289577,0,37,39.94431,41.42764,"",67015,125208
2020,National,10/28/2020,Donald Trump,6/25/2020,6/26/2020,Public Policy Polling,996,rv,.7241631,0,42,42.76846,44.30841,"",67010,125203
2020,National,10/28/2020,Donald Trump,6/29/2020,7/1/2020,YouGov,1187,rv,.546297,0,40,41.45903,42.97107,"",66988,125124
2020,National,10/28/2020,Donald Trump,6/26/2020,6/30/2020,Monmouth University,546,rv,1.07358,0,40,40.48319,42.00405,"",66972,125108
2020,National,10/28/2020,Donald Trump,6/22/2020,6/28/2020,Garin-Hart-Yang Research Group,1000,lv,.8820214,0,41,41.3617,42.8592,"",66977,125097
2020,National,10/28/2020,Donald Trump,6/29/2020,6/30/2020,Ipsos,943,rv,.6143679,0,38,41.12314,42.64054,"",66974,125089
2020,National,10/28/2020,Donald Trump,6/27/2020,6/30/2020,IBD/TIPP,1005,rv,1.592821,0,40,39.83864,41.35816,"",66971,125075
2020,National,10/28/2020,Donald Trump,6/28/2020,6/30/2020,YouGov,1198,rv,.543772,0,40,41.45903,42.97812,"",66967,125050
2020,National,10/28/2020,Donald Trump,6/22/2020,6/28/2020,Morning Consult,28722,rv,.2767968,0,40,40.75136,42.26814,T,66965,125043
2020,National,10/28/2020,Donald Trump,6/26/2020,6/28/2020,Change Research,1663,lv,.8419297,0,41,40.85713,42.38577,"",66955,125028
2020,National,10/28/2020,Donald Trump,6/25/2020,6/29/2020,Suffolk University,1000,rv,1.592827,0,39.1,40.5034,42.02837,"",66950,125017
2020,National,10/28/2020,Donald Trump,6/16/2020,6/22/2020,Pew Research Center,3577,rv,1.613416,0,44,42.99209,44.47283,"",66949,125015
2020,National,10/28/2020,Donald Trump,6/23/2020,6/27/2020,Optimus,903,lv,.8093022,0,40.6,40.10802,41.6193,T,66938,124998
2020,National,10/28/2020,Donald Trump,6/25/2020,6/27/2020,RMG Research,1200,rv,.7752404,0,39,41.19157,42.72258,"",66935,124988
2020,National,10/28/2020,Donald Trump,6/22/2020,6/23/2020,Harris Insights & Analytics,951,rv,.4755234,0,39,40.56207,42.06114,"",66931,124980
2020,National,10/28/2020,Donald Trump,6/6/2020,6/11/2020,Climate Nexus,9087,rv,1.232665,0,41,42.79947,44.0661,"",66930,124979
2020,National,10/28/2020,Donald Trump,6/24/2020,6/25/2020,YouGov,1244,rv,.5816574,0,39,40.45152,41.96088,"",66929,124976
2020,National,10/28/2020,Donald Trump,6/22/2020,6/24/2020,Marist College,1515,rv,2.455717,0,44,44.20976,45.74662,"",66928,124974
2020,National,10/28/2020,Donald Trump,6/8/2020,6/14/2020,Kaiser Family Foundation,1094,rv,1.5961,0,38,40.23161,41.54536,"",66924,124967
2020,National,10/28/2020,Donald Trump,6/19/2020,6/22/2020,NBC News/The Wall Street Journal,800,rv,1.245974,0,38,39.30511,40.80454,"",66898,124905
2020,National,10/28/2020,Donald Trump,6/22/2020,6/23/2020,Ipsos,934,rv,.5936885,0,37,40.10488,41.60081,"",66890,124891
2020,National,10/28/2020,Donald Trump,6/21/2020,6/23/2020,YouGov,1230,rv,.609485,0,41,42.46576,43.96652,"",66885,124874
2020,National,10/28/2020,Donald Trump,6/15/2020,6/21/2020,Morning Consult,30942,rv,.2963876,0,39,39.74735,41.21249,T,66883,124864
2020,National,10/28/2020,Donald Trump,6/23/2020,6/23/2020,Data for Progress,721,rv,.792869,0,43.71,43.90752,45.4408,"",66882,124863
2020,National,10/28/2020,Donald Trump,6/17/2020,6/22/2020,Siena College/The New York Times Upshot,1337,rv,2.324245,0,36.3,38.83497,40.31414,"",66879,124855
2020,National,10/28/2020,Donald Trump,6/19/2020,6/20/2020,Public Policy Polling,1013,rv,.7343648,0,43,43.7713,45.28257,"",66875,124816
2020,National,10/28/2020,Donald Trump,4/3/2020,4/7/2020,Climate Nexus,3168,rv,1.093641,0,40.95,42.74909,42.33596,"",66874,124813
2020,National,10/28/2020,Donald Trump,6/17/2020,6/18/2020,Harris Insights & Analytics,1738,lv,.8522533,0,44,44.27816,45.77061,"",66872,124809
2020,National,10/28/2020,Donald Trump,6/12/2020,6/16/2020,Echelon Insights,1000,lv,.8386342,0,42,43.0893,44.49546,"",66869,124804
2020,National,10/28/2020,Donald Trump,5/18/2020,5/20/2020,Echelon Insights,1000,lv,.8386342,0,42,43.0893,43.61092,"",66515,124803
2020,National,10/28/2020,Donald Trump,6/12/2020,6/16/2020,SurveyMonkey,5666,a,.0267203,0,43,40.794,42.18206,"",66858,124785
2020,National,10/28/2020,Donald Trump,5/28/2020,6/10/2020,UCLA Nationscape,10601,rv,1.24476,0,39,40.18144,41.27351,"",66853,124770
2020,National,10/28/2020,Donald Trump,6/13/2020,6/16/2020,Fox News/Beacon Research/Shaw & Co. Research,1343,rv,1.92364,0,38,39.47973,40.89751,"",66851,124764
2020,National,10/28/2020,Donald Trump,6/9/2020,6/16/2020,Optimus,686,lv,.5229889,0,43.9,43.40123,44.78716,T,66850,124762
2020,National,10/28/2020,Donald Trump,6/11/2020,6/15/2020,Quinnipiac University,1332,rv,1.685163,0,41,43.10665,44.51516,"",66848,124753
2020,National,10/28/2020,Donald Trump,3/18/2020,3/24/2020,Ipsos,3763,rv,1.461888,0,39,42.13967,41.51935,"",64976,124741
2020,National,10/28/2020,Donald Trump,6/14/2020,6/16/2020,YouGov,1160,rv,.6010455,0,41,42.46576,43.88661,"",66838,124728
2020,National,10/28/2020,Donald Trump,6/10/2020,6/16/2020,Ipsos,3768,rv,1.407538,0,35,38.06312,39.41916,"",66835,124720
2020,National,10/28/2020,Donald Trump,6/12/2020,6/14/2020,Change Research,1250,lv,.7353632,0,41,40.85713,42.22913,"",66826,124712
2020,National,10/28/2020,Donald Trump,5/21/2020,6/5/2020,AP-NORC,3504,a,2.008687,0,32,36.78654,37.71018,"",66821,124698
2020,National,10/28/2020,Donald Trump,6/8/2020,6/14/2020,Morning Consult,32138,rv,.3032115,0,39,39.74735,41.06092,T,66812,124671
2020,National,10/28/2020,Donald Trump,6/6/2020,6/13/2020,Optimus,742,lv,.2049618,0,42.5,42.00377,43.30023,T,66810,124668
2020,National,10/28/2020,Donald Trump,6/11/2020,6/13/2020,RMG Research,1200,rv,.6189505,0,36,38.15167,39.48442,"",66800,124657
2020,National,10/28/2020,Donald Trump,6/11/2020,6/13/2020,Abacus Data,1004,lv,.8398587,0,41,41.15909,42.48821,"",66799,124643
2020,National,10/28/2020,Donald Trump,12/28/2019,12/30/2019,Meeting Street Research,1000,rv,1.09773,0,38,40.78436,39.42718,"",66792,124631
2020,National,10/28/2020,Donald Trump,6/8/2020,6/9/2020,Redfield & Wilton Strategies,1208,lv,.8950306,0,37.06,38.85893,40.10955,"",66789,124622
2020,National,10/28/2020,Donald Trump,6/2/2020,6/9/2020,Optimus,762,lv,.2732753,0,42.2,41.70438,42.87933,T,66786,124617
2020,National,10/28/2020,Donald Trump,6/9/2020,6/10/2020,YouGov,1288,rv,.615382,0,40,41.45903,42.74831,"",66783,124608
2020,National,10/28/2020,Donald Trump,6/7/2020,6/9/2020,YouGov,1241,rv,.5572086,0,41,42.46576,43.70111,"",66779,124601
2020,National,10/28/2020,Donald Trump,6/9/2020,6/9/2020,Data for Progress,688,rv,.7667692,0,40.2,40.39467,41.67146,"",66774,124586
2020,National,10/28/2020,Donald Trump,5/26/2020,5/26/2020,Data for Progress,686,rv,.6442952,0,45.67,45.86855,46.71157,"",66773,124584
2020,National,10/28/2020,Donald Trump,6/7/2020,6/7/2020,MSR Group,855,rv,1.045949,0,38.9,40.64764,41.83565,"",66772,124582
2020,National,10/28/2020,Donald Trump,6/8/2020,6/9/2020,Ipsos,931,rv,.37835,0,38,41.12314,42.38851,"",66770,124577
2020,National,10/28/2020,Donald Trump,6/1/2020,6/7/2020,Morning Consult,32380,rv,.2969103,0,39,39.74735,40.85263,T,66763,124562
2020,National,10/28/2020,Donald Trump,5/25/2020,5/31/2020,Morning Consult,31983,rv,.2758079,0,41,41.75497,42.65397,T,66762,124561
2020,National,10/28/2020,Donald Trump,5/30/2020,6/6/2020,Optimus,787,lv,.2179321,0,41.9,41.40501,42.48885,T,66759,124556
2020,National,10/28/2020,Donald Trump,6/1/2020,6/4/2020,Harris Insights & Analytics,2827,rv,1.171944,0,37,38.54344,39.61488,"",66745,124550
2020,National,10/28/2020,Donald Trump,6/4/2020,6/6/2020,RMG Research,1200,rv,.5613561,0,37,39.16618,40.30037,"",66751,124542
2020,National,10/28/2020,Donald Trump,6/1/2020,6/2/2020,Zogby Interactive/JZ Analytics,1007,lv,1.008191,0,46,45.02724,46.0985,"",66754,124541
2020,National,10/28/2020,Donald Trump,6/3/2020,6/6/2020,Garin-Hart-Yang Research Group,1223,lv,.9543549,0,41,41.3617,42.4819,"",66753,124539
2020,National,10/28/2020,Donald Trump,6/2/2020,6/5/2020,SSRS,1125,rv,1.276192,0,41,41.49332,42.59998,"",66750,124536
2020,National,10/28/2020,Donald Trump,5/28/2020,6/2/2020,NBC News/The Wall Street Journal,1000,rv,1.486684,0,42,43.33107,44.35173,"",66749,124533
2020,National,10/28/2020,Donald Trump,5/6/2020,5/6/2020,Harris Insights & Analytics,957,rv,.5846154,0,41,42.57729,42.66246,"",66253,124527
2020,National,10/28/2020,Donald Trump,6/2/2020,6/4/2020,Whitman Insight Strategies,500,rv,.5684462,0,43,43.94277,45.02613,"",66744,124521
2020,National,10/28/2020,Donald Trump,6/2/2020,6/3/2020,Marist College,958,rv,1.662826,0,43,43.20907,44.32135,"",66743,124520
2020,National,10/28/2020,Donald Trump,6/1/2020,6/2/2020,Research Co.,1000,a,.8706735,0,41,43.71644,44.78215,"",66719,124510
2020,National,10/28/2020,Donald Trump,5/26/2020,6/2/2020,Optimus,795,lv,.2889547,0,44.4,43.90044,44.87931,T,66735,124501
2020,National,10/28/2020,Donald Trump,5/31/2020,6/3/2020,IBD/TIPP,964,rv,1.54073,0,42,41.8371,42.90173,"",66733,124494
2020,National,10/28/2020,Donald Trump,6/1/2020,6/3/2020,Civiqs,1327,a,.8400334,0,44,43.88996,44.95277,"",66730,124485
2020,National,10/28/2020,Donald Trump,6/2/2020,6/3/2020,Emerson College,1431,rv,1.890186,0,47.3,44.03887,45.15104,"",66723,124465
2020,National,10/28/2020,Donald Trump,5/28/2020,6/1/2020,Monmouth University,742,rv,1.451779,0,41,41.48555,42.45296,"",66703,124454
2020,National,10/28/2020,Donald Trump,5/31/2020,6/2/2020,YouGov,1244,rv,.4977481,0,40,41.45903,42.48109,"",66718,124450
2020,National,10/28/2020,Donald Trump,5/29/2020,5/31/2020,Change Research,1457,lv,.7970297,0,41,40.85713,41.82419,"",66709,124432
2020,National,10/28/2020,Donald Trump,6/1/2020,6/2/2020,Ipsos,964,rv,.5164325,0,37,40.10488,41.15731,"",66705,124423
2020,National,10/28/2020,Donald Trump,5/28/2020,5/30/2020,RMG Research,1200,rv,.6506643,0,39,41.19157,42.13215,"",66694,124420
2020,National,10/28/2020,Donald Trump,5/29/2020,6/1/2020,YouGov,1486,lv,.6728133,0,43,43.16542,44.16564,"",66700,124408
2020,National,10/28/2020,Donald Trump,5/2/2020,5/3/2020,Morning Consult,1991,rv,.0437003,0,41,41.75497,41.74167,"",66100,124403
2020,National,10/28/2020,Donald Trump,5/31/2020,6/1/2020,Morning Consult,1624,rv,.0267007,0,39,39.74735,40.76663,"",66697,124402
2020,National,10/28/2020,Donald Trump,5/23/2020,5/30/2020,Optimus,789,lv,.217027,0,45.4,44.89907,45.76393,T,66696,124400
2020,National,10/28/2020,Donald Trump,5/21/2020,5/27/2020,TargetSmart/William & Mary,1200,rv,.9581254,0,40,41.59282,42.34745,"",66671,124337
2020,National,10/28/2020,Donald Trump,5/29/2020,5/30/2020,YouGov,861,rv,.3467805,0,40,41.45903,42.42509,"",66670,124335
2020,National,10/28/2020,Donald Trump,5/25/2020,5/28/2020,ABC News/The Washington Post,835,rv,1.573578,0,43,42.77633,43.63235,"",66668,124329
2020,National,10/28/2020,Donald Trump,5/26/2020,5/26/2020,John Zogby Strategies/EMI Research Solutions,1001,lv,.8389409,0,40,39.69445,40.48855,"",66595,124132
2020,National,10/28/2020,Donald Trump,5/19/2020,5/26/2020,Optimus,793,lv,.2913111,0,44.1,43.6009,44.29911,T,66560,124048
2020,National,10/28/2020,Donald Trump,5/20/2020,5/27/2020,Ipsos,3732,rv,1.387611,0,39,42.13967,42.87948,"",66551,124028
2020,National,10/28/2020,Donald Trump,5/23/2020,5/26/2020,YouGov,1157,rv,.5010432,0,42,43.4717,44.24862,"",66545,124011
2020,National,10/28/2020,Donald Trump,5/18/2020,5/24/2020,Morning Consult,30317,rv,.4307408,0,41,41.75497,42.36343,"",66533,123991
2020,National,10/28/2020,Donald Trump,5/16/2020,5/23/2020,Optimus,766,lv,.2137334,0,42.7,42.20337,42.76753,T,66531,123987
2020,National,10/28/2020,Donald Trump,5/20/2020,5/21/2020,YouGov,1218,rv,.5890124,0,42,43.4717,44.07861,"",66514,123952
2020,National,10/28/2020,Donald Trump,5/12/2020,5/19/2020,Optimus,774,lv,.2873623,0,41.5,41.00589,41.40722,T,66512,123949
2020,National,10/28/2020,Donald Trump,5/13/2020,5/18/2020,Kaiser Family Foundation,970,rv,1.459565,0,41,43.26501,43.668,"",66510,123941
2020,National,10/28/2020,Donald Trump,5/17/2020,5/20/2020,Fox News/Beacon Research/Shaw & Co. Research,1207,rv,1.779587,0,40,41.49591,42.02656,"",66508,123933
2020,National,10/28/2020,Donald Trump,5/19/2020,5/19/2020,Data for Progress,800,rv,.6653934,0,42.3,42.49652,43.03703,"",66405,123713
2020,National,10/28/2020,Donald Trump,5/12/2020,5/12/2020,Data for Progress,666,rv,.5401248,0,43.3,43.49725,43.79493,"",66404,123711
2020,National,10/28/2020,Donald Trump,5/18/2020,5/19/2020,Ipsos,957,rv,.4240027,0,38,41.12314,41.64503,"",66396,123695
2020,National,10/28/2020,Donald Trump,5/14/2020,5/18/2020,Quinnipiac University,1323,rv,1.67792,0,39,41.0869,41.51197,"",66394,123674
2020,National,10/28/2020,Donald Trump,5/18/2020,5/19/2020,Rasmussen Reports/Pulse Opinion Research,1000,lv,1.034299,0,43,41.08303,41.61549,"",66381,123598
2020,National,10/28/2020,Donald Trump,5/17/2020,5/19/2020,YouGov,1235,rv,.6274308,0,42,43.4717,43.94757,"",66380,123597
2020,National,10/28/2020,Donald Trump,5/11/2020,5/17/2020,Morning Consult,28159,rv,.2612879,0,41,41.75497,42.09664,T,66379,123587
2020,National,10/28/2020,Donald Trump,5/15/2020,5/17/2020,Change Research,1424,lv,.7803944,0,45,44.85501,45.26105,"",66375,123582
2020,National,10/28/2020,Donald Trump,5/13/2020,5/14/2020,Harris Insights & Analytics,1708,lv,.9906108,0,47,47.28003,47.62897,"",66304,123431
2020,National,10/28/2020,Donald Trump,5/9/2020,5/16/2020,Optimus,780,lv,.2204797,0,41.4,40.90612,41.21379,T,66305,123425
2020,National,10/28/2020,Donald Trump,4/14/2020,4/14/2020,Data for Progress,788,rv,.7197602,0,46.21,46.40877,46.08582,"",66299,123412
2020,National,10/28/2020,Donald Trump,4/21/2020,4/21/2020,Data for Progress,850,rv,.6571099,0,44.91,45.1082,44.9071,"",66298,123410
2020,National,10/28/2020,Donald Trump,4/28/2020,4/28/2020,Data for Progress,885,rv,.6619096,0,43.4,43.59732,43.50463,"",66297,123408
2020,National,10/28/2020,Donald Trump,5/5/2020,5/5/2020,Data for Progress,783,rv,.6100544,0,44.3,44.49787,44.55582,"",66296,123406
2020,National,10/28/2020,Donald Trump,5/5/2020,5/12/2020,Optimus,728,lv,.2742343,0,43.3,42.80225,43.00512,T,66283,123380
2020,National,10/28/2020,Donald Trump,5/7/2020,5/10/2020,SSRS,1001,rv,1.192166,0,46,46.50136,46.69961,"",66245,123344
2020,National,10/28/2020,Donald Trump,5/10/2020,5/12/2020,YouGov,1175,rv,.62508,0,43,44.47687,44.72936,"",66268,123339
2020,National,10/28/2020,Donald Trump,5/11/2020,5/12/2020,Ipsos,973,rv,.5954124,0,38,41.12314,41.40251,"",66262,123319
2020,National,10/28/2020,Donald Trump,5/4/2020,5/10/2020,Morning Consult,27754,rv,.3014072,0,42,42.75817,42.88382,T,66240,123276
2020,National,10/28/2020,Donald Trump,5/2/2020,5/9/2020,Optimus,726,lv,.2071576,0,44.5,44.00029,44.08283,T,66235,123265
2020,National,10/28/2020,Donald Trump,5/8/2020,5/9/2020,Redfield & Wilton Strategies,1114,lv,.8305916,0,39.93,41.7583,41.96273,"",66212,123190
2020,National,10/28/2020,Donald Trump,5/7/2020,5/9/2020,RMG Research,1200,rv,.6506643,0,38,40.17948,40.34689,"",66208,123185
2020,National,10/28/2020,Donald Trump,5/4/2020,5/5/2020,YouGov,1224,rv,.5281817,0,42,43.4717,43.5063,"",66173,123054
2020,National,10/28/2020,Donald Trump,4/28/2020,5/5/2020,Optimus,758,lv,.2845608,0,44.5,44.00029,43.96806,T,66168,123031
2020,National,10/28/2020,Donald Trump,4/30/2020,5/4/2020,Monmouth University,739,rv,1.446018,0,41,41.48555,41.4505,"",66076,122900
2020,National,10/28/2020,Donald Trump,5/3/2020,5/5/2020,YouGov,1209,rv,.5131093,0,42,43.4717,43.47377,"",66122,122864
2020,National,10/28/2020,Donald Trump,5/2/2020,5/5/2020,Civiqs,1546,a,.9031395,0,44,43.88996,43.89433,"",66105,122811
2020,National,10/28/2020,Donald Trump,5/1/2020,5/3/2020,Change Research,1489,lv,.7855928,0,44,43.85543,43.82238,"",66103,122809
2020,National,10/28/2020,Donald Trump,5/4/2020,5/5/2020,Ipsos,1015,rv,.5823013,0,41,44.1676,44.20979,"",66101,122805
2020,National,10/28/2020,Donald Trump,4/30/2020,5/2/2020,RMG Research,1200,rv,.5360913,0,39,41.19157,41.1431,"",66061,122719
2020,National,10/28/2020,Donald Trump,4/27/2020,5/3/2020,Morning Consult,31117,rv,.6704411,0,42,42.75817,42.68532,"",66070,122717
2020,National,10/28/2020,Donald Trump,4/25/2020,5/2/2020,Optimus,765,lv,.2179269,0,45.3,44.79919,44.7045,T,66067,122713
2020,National,10/28/2020,Donald Trump,4/28/2020,5/1/2020,YouGov,1671,lv,.8255266,0,43,43.16542,43.08707,"",66045,122512
2020,National,10/28/2020,Donald Trump,4/26/2020,4/29/2020,IBD/TIPP,948,rv,1.520163,0,43,42.83646,42.73244,"",66012,122317
2020,National,10/28/2020,Donald Trump,4/19/2020,4/20/2020,Harris Insights & Analytics,958,rv,.4510161,0,40,41.5701,41.34386,"",65817,122308
2020,National,10/28/2020,Donald Trump,4/21/2020,4/28/2020,Optimus,766,lv,.2898989,0,45.3,44.79919,44.64466,T,66006,122306
2020,National,10/28/2020,Donald Trump,4/27/2020,4/29/2020,Ipsos,1876,rv,.9242891,0,39,42.13967,42.03189,"",65949,122188
2020,National,10/28/2020,Donald Trump,4/26/2020,4/28/2020,YouGov,1222,rv,.5703573,0,41,42.46576,42.33472,"",65943,122176
2020,National,10/28/2020,Donald Trump,4/26/2020,4/28/2020,Emerson College,1200,rv,1.676391,0,46.35,43.09647,42.98771,"",65938,122157
2020,National,10/28/2020,Donald Trump,4/23/2020,4/25/2020,RMG Research,1200,rv,.5360913,0,38,40.17948,40.01547,"",65930,122136
2020,National,10/28/2020,Donald Trump,4/16/2020,4/20/2020,AP-NORC,862,rv,1.166427,0,42,46.56708,46.30503,"",65928,122134
2020,National,10/28/2020,Donald Trump,4/20/2020,4/26/2020,Morning Consult,30560,rv,.719068,0,42,42.75817,42.57288,"",65927,122133
2020,National,10/28/2020,Donald Trump,4/18/2020,4/25/2020,Optimus,784,lv,.2264206,0,44.2,43.70075,43.49515,T,65926,122131
2020,National,10/28/2020,Donald Trump,4/21/2020,4/25/2020,Suffolk University,1000,rv,1.592827,0,39.2,40.60416,40.41756,"",65925,122123
2020,National,10/28/2020,Donald Trump,4/19/2020,4/19/2020,Climate Nexus,1917,rv,.982613,0,40,41.79137,41.53983,"",65922,122120
2020,National,10/28/2020,Donald Trump,4/21/2020,4/21/2020,Redfield & Wilton Strategies,1219,lv,.8611194,0,39.71,41.53633,41.32151,"",65915,122103
2020,National,10/28/2020,Donald Trump,3/23/2020,3/23/2020,Redfield & Wilton Strategies,1500,lv,.9551448,0,41,42.83716,42.26458,"",65914,122101
2020,National,10/28/2020,Donald Trump,4/14/2020,4/21/2020,Optimus,829,lv,.3403466,0,44.3,43.80059,43.53036,T,65896,122011
2020,National,10/28/2020,Donald Trump,4/19/2020,4/21/2020,YouGov,1144,rv,.7289857,0,42,43.4717,43.23633,"",65823,121725
2020,National,10/28/2020,Donald Trump,4/17/2020,4/18/2020,Change Research,1178,lv,.5268331,0,44,43.85543,43.58431,"",65821,121717
2020,National,10/28/2020,Donald Trump,4/15/2020,4/21/2020,Ipsos,3806,rv,1.412167,0,39,42.13967,41.87418,"",65818,121710
2020,National,10/28/2020,Donald Trump,4/6/2020,4/12/2020,Morning Consult,25372,rv,1.177674,0,42,42.75817,42.41486,"",65814,121687
2020,National,10/28/2020,Donald Trump,4/13/2020,4/19/2020,Morning Consult,31482,rv,.892909,0,42,42.75817,42.4563,"",65813,121684
2020,National,10/28/2020,Donald Trump,4/11/2020,4/18/2020,Optimus,745,lv,.2497489,0,44.3,43.80059,43.47445,T,65792,121633
2020,National,10/28/2020,Donald Trump,4/16/2020,4/18/2020,RMG Research,1200,rv,.6506643,0,40,42.20247,41.92047,"",65790,121625
2020,National,10/28/2020,Donald Trump,4/13/2020,4/15/2020,NBC News/The Wall Street Journal,900,rv,1.362782,0,42,43.33107,43.00749,"",65781,121608
2020,National,10/28/2020,Donald Trump,4/14/2020,4/16/2020,Harris Insights & Analytics,2190,lv,1.046062,0,47,47.28003,46.95425,"",65780,121605
2020,National,10/28/2020,Donald Trump,4/13/2020,4/15/2020,Change Research,1349,lv,.6169432,0,40,39.85784,39.52324,"",65775,121597
2020,National,10/28/2020,Donald Trump,4/14/2020,4/16/2020,Morning Consult,1992,rv,.0624307,0,43,43.76097,43.43587,"",65773,121592
2020,National,10/28/2020,Donald Trump,4/7/2020,4/14/2020,Optimus,732,lv,.3631764,0,42.1,41.60458,41.25987,T,65772,121590
2020,National,10/28/2020,Donald Trump,4/8/2020,4/12/2020,Pew Research Center,4125,rv,1.663409,0,45,43.98898,43.62609,"",65770,121582
2020,National,10/28/2020,Donald Trump,4/12/2020,4/14/2020,YouGov,1166,rv,.9147025,0,43,44.47687,44.1298,"",65756,121553
2020,National,10/28/2020,Donald Trump,4/11/2020,4/14/2020,Civiqs,1600,a,.917231,0,44,43.88996,43.54581,"",65755,121542
2020,National,10/28/2020,Donald Trump,4/13/2020,4/14/2020,Ipsos,937,rv,.422665,0,40,43.15448,42.81879,"",65750,121533
2020,National,10/28/2020,Donald Trump,3/21/2020,3/28/2020,Optimus,1032,lv,.708028,0,42.8,42.30318,41.77244,T,65738,121518
2020,National,10/28/2020,Donald Trump,3/28/2020,4/4/2020,Optimus,937,lv,.6286471,0,43.8,43.30139,42.88279,T,65737,121516
2020,National,10/28/2020,Donald Trump,4/4/2020,4/10/2020,Optimus,814,lv,.3516794,0,43.3,42.80225,42.44885,T,65736,121505
2020,National,10/28/2020,Donald Trump,4/3/2020,4/5/2020,Garin-Hart-Yang Research Group,1003,rv,.8488508,0,43,44.67693,44.24488,"",65733,121497
2020,National,10/28/2020,Donald Trump,3/10/2020,3/24/2020,Lord Ashcroft Polls,10357,a,1.202949,0,36,40.51694,39.75212,"",65724,121478
2020,National,10/28/2020,Donald Trump,4/4/2020,4/7/2020,Fox News/Beacon Research/Shaw & Co. Research,1107,rv,1.610438,0,42,43.50887,43.10793,"",65715,121463
2020,National,10/28/2020,Donald Trump,1/11/2020,1/14/2020,YouGov,1108,rv,1.167931,0,44,45.48127,43.72463,"",63278,121453
2020,National,10/28/2020,Donald Trump,12/28/2019,12/31/2019,YouGov,1123,rv,1.11392,0,41,42.46576,41.14088,"",63206,121451
2020,National,10/28/2020,Donald Trump,12/14/2019,12/17/2019,YouGov,1164,rv,.9899419,0,42,43.4717,42.24754,"",63146,121449
2020,National,10/28/2020,Donald Trump,12/7/2019,12/10/2019,YouGov,1209,rv,1.060009,0,42,43.4717,42.29515,"",63065,121448
2020,National,10/28/2020,Donald Trump,11/3/2019,11/5/2019,YouGov,1201,rv,1.304979,0,42,43.4717,43.25776,"",62570,121443
2020,National,10/28/2020,Donald Trump,4/2/2020,4/3/2020,Change Research,1200,lv,.5834749,0,45,44.85501,44.44543,"",65700,121431
2020,National,10/28/2020,Donald Trump,4/6/2020,4/7/2020,YouGov,1139,rv,.7097265,0,40,41.45903,41.05136,"",65698,121427
2020,National,10/28/2020,Donald Trump,4/3/2020,4/6/2020,SSRS,875,rv,1.09774,0,42,42.49545,42.07996,"",65687,121425
2020,National,10/28/2020,Donald Trump,4/3/2020,4/7/2020,Monmouth University,743,rv,1.450433,0,44,44.49107,44.07615,"",65692,121419
2020,National,10/28/2020,Donald Trump,4/2/2020,4/6/2020,Quinnipiac University,2077,rv,2.18174,0,41,43.10665,42.72274,"",65693,121408
2020,National,10/28/2020,Donald Trump,4/3/2020,4/6/2020,NBC News/The Wall Street Journal,604,rv,.9867086,0,39,40.31267,39.92305,"",65689,121401
2020,National,10/28/2020,Donald Trump,4/5/2020,4/7/2020,YouGov,1147,rv,.6975005,0,42,43.4717,43.05539,"",65691,121391
2020,National,10/28/2020,Donald Trump,4/6/2020,4/7/2020,Ipsos,959,rv,.7590528,0,37,40.10488,39.7073,"",65688,121384
2020,National,10/28/2020,Donald Trump,4/3/2020,4/3/2020,Research Co.,1000,a,.8706735,0,40,42.70486,42.30035,"",65674,121381
2020,National,10/28/2020,Donald Trump,3/30/2020,4/5/2020,Morning Consult,15493,rv,.829881,0,42,42.75817,42.34875,"",65683,121368
2020,National,10/28/2020,Donald Trump,3/29/2020,4/1/2020,IBD/TIPP,980,rv,1.561162,0,41,40.83783,40.42245,"",65680,121363
2020,National,10/28/2020,Donald Trump,3/26/2020,3/28/2020,Change Research,1845,lv,.7990245,0,43,42.85592,42.36741,"",65051,120707
2020,National,10/28/2020,Donald Trump,3/29/2020,3/31/2020,YouGov,1194,rv,.648793,0,42,43.4717,43.0298,"",65045,120694
2020,National,10/28/2020,Donald Trump,3/26/2020,3/28/2020,RMG Research,1000,rv,.7680136,0,40,42.20247,41.71989,"",65044,120678
